tariff.plan,payment.method,sex,age,activation.zone,activation.channel,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc,y
7,Bollettino Postale,M,32.49,4,5,Y,N,125,33165,121.8916,0,0,0,74,11881,23,5,152,33087,125.1928,0,0,0,44,5922,11,0,311,60272,212.4404,0,0,0,57,5839,15,11,295,52059,149.4218,0,0,0,54,6910,21,1,209,48460,144.7866,0,0,0,57,8691,6,2,320,49713,173.3834,0,0,0,36,3735,17,2,358,78218,187.9769,0,0,0,38,5053,34,1,226,49188,90.4729,0,0,0,53,5009,12,0,253,40273,129.265,0,0,0,43,4059,13,2,1190
8,Carta di Credito,M,23.31,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1223,7.815,0,0,0,50,3204,0,0,44,4987,30.0945,0,0,0,39,5904,0,1,33,2604,16.7497,0,0,0,32,2905,0,0,51,4605,28.8617,0,0,0,38,3708,0,0,31,3679,22.0501,0,0,0,22,2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Carta di Credito,B,33.14,1,5,N,N,105,12924,62.3462,0,0,0,89,6049,0,0,129,12050,54.2765,0,0,0,85,6009,0,0,157,15860,70.0104,0,0,0,104,5444,0,1,124,11258,51.0673,0,0,0,81,6480,0,0,102,9339,42.273,0,0,0,102,7021,0,0,108,11544,50.2807,0,0,0,76,5062,0,0,120,13208,57.1759,0,0,0,123,6306,0,0,41,4182,18.4458,0,0,0,25,1784,0,0,95,10721,46.2466,0,0,0,69,4571,0,0,486
8,Carta di Credito,M,35.9,2,5,Y,N,4,43,1.004,37,4033,14.625,16,831,0,0,3,35,0.7907,36,2844,8.4952,24,2789,2,0,7,206,3.5512,28,1937,6.1464,32,3620,4,0,3,154,2.4242,48,4889,13.1681,36,3255,8,1,8,243,2.8973,43,4561,12.1006,36,3048,18,2,8,228,2.7703,32,3190,8.661,23,1658,18,0,6,85,1.3449,40,3068,12.0205,33,2510,15,0,0,0,0,17,1663,4.5495,27,2979,0,0,11,122,2.1769,53,3806,11.864,41,5027,8,0,1238
7,Carta di Credito,M,16.09,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Carta di Credito,M,29.44,1,8,Y,N,99,15588,64.5272,17,3680,11.1064,166,25370,5,1,94,17118,56.8283,0,0,0,141,16154,0,0,101,15919,52.4911,0,0,0,163,21511,0,0,59,8274,28.0612,0,0,0,147,16806,0,0,115,12510,48.8749,0,0,0,183,20095,0,0,97,11483,45.3795,0,0,0,165,19959,1,0,91,14800,52.8568,0,0,0,177,21028,0,0,41,5874,22.4535,0,0,0,85,10835,0,0,72,11332,42.0401,0,0,0,146,19558,0,0,249
7,Domiciliazione Bancaria,B,38,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,B,23.18,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7400,44.9359,0,0,0,112,7560,0,1,89,11851,69.8059,0,0,0,158,21266,0,0,98,11213,67.5722,0,0,0,174,27723,0,0,88,11568,68.2544,0,0,0,159,24787,0,1,95,7903,50.3024,0,0,0,158,19452,0,2,103,9103,57.1728,0,0,0,78,10540,0,0,137,13154,81.4416,0,0,0,117,18932,0,0,717
8,Domiciliazione Bancaria,B,18.49,1,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,412,3.3497,0,0,0,90,3170,0,1,68,3626,25.6003,0,0,0,558,19918,0,0,688
8,Bollettino Postale,M,29.11,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,35
7,Domiciliazione Bancaria,B,21.01,1,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1210,5.0422,0,0,0,26,789,4,3,107,9526,43.2202,0,0,0,176,12383,33,6,56,4223,20.1361,0,0,0,75,7937,6,0,13,3025,11.6223,0,0,0,36,5903,9,0,82,8089,35.9604,0,0,0,91,7972,23,0,183
8,Carta di Credito,M,20.06,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0.4065,0,0,0,5,87,0,0,0,0,0,0,0,0,4,91,0,0,0
8,Carta di Credito,M,21.08,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1062,6.5766,0,0,0,2,55,0,1,10,503,3.5073,0,0,0,6,137,0,0,26,1979,12.8241,0,0,0,29,1628,0,0,25,1417,9.8416,0,0,0,11,380,0,0,28,3173,19.1487,0,0,0,16,591,0,0,42
7,Bollettino Postale,B,39.08,2,7,N,N,18,1417,8.7519,2,101,0.4627,9,461,0,0,7,494,3.1266,2,54,0.344,7,327,0,0,17,613,4.738,2,131,0.5392,10,289,0,0,10,389,2.8736,1,188,0.581,23,3219,0,0,11,531,2.9412,0,0,0,12,1410,0,0,9,253,1.7885,0,0,0,5,154,9,0,21,1167,6.1355,0,0,0,33,1193,2,0,30,2366,11.14,0,0,0,16,1624,1,0,8,169,1.4006,0,0,0,3,118,0,0,0
7,Bollettino Postale,B,45.5,1,5,Y,N,43,13943,88.3756,7,2250,4.0284,70,23873,44,4,65,24314,168.5591,12,1145,4.0273,82,44696,5,4,135,87932,555.0781,37,6673,20.3407,149,68160,20,0,41,16092,127.8783,14,5043,14.1726,170,33615,3,1,37,26178,91.8405,0,0,0,206,28233,1,1,150,84697,296.9798,0,0,0,119,17437,11,3,163,123336,427.1574,0,0,0,208,30415,7,1,96,63037,222.6823,0,0,0,85,21958,3,2,151,126186,429.8058,0,0,0,105,21447,24,0,834
7,Carta di Credito,M,43.11,3,5,N,N,239,20335,93.6853,0,0,0,105,5331,0,0,358,30727,156.159,0,0,0,98,5628,0,0,194,15000,71.0128,0,0,0,106,5499,0,0,245,17198,83.7466,0,0,0,148,5442,0,0,158,12034,57.1114,0,0,0,114,7158,0,0,182,13894,66.0115,0,0,0,121,7489,0,0,228,14235,71.9223,0,0,0,51,4450,0,0,69,5452,25.655,0,0,0,37,1792,0,0,92,7531,35.0958,0,0,0,45,3738,0,0,351
8,Carta di Credito,F,23.67,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,16143,91.0715,0,0,0,40,3190,0,2,30,4034,23.7663,0,0,0,39,7189,0,0,27,5349,30.1921,0,0,0,50,5200,0,0,39,3855,23.7772,0,0,0,42,2359,0,0,67,6995,42.7606,0,0,0,49,4106,0,0,48,5731,34.3186,0,0,0,45,3471,0,0,34,4849,28.355,0,0,0,19,2673,0,0,165
7,Domiciliazione Bancaria,B,35.54,1,5,Y,N,104,9134,52.9348,70,9135,35.5958,77,6396,0,1,151,15672,86.065,67,9739,30.9533,88,8166,0,0,222,39442,185.5774,60,11748,35.9449,143,13234,0,1,318,77374,319.9094,0,0,0,134,8662,0,0,396,40466,189.3754,0,0,0,112,7269,2,2,283,28742,132.2522,0,0,0,151,11098,1,0,279,32043,153.9419,0,0,0,84,7362,6,2,187,23485,89.2753,0,0,0,82,6546,5,0,150,19387,76.5735,0,0,0,106,6995,4,0,1063
8,Carta di Credito,F,18.16,3,8,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,572,3.4468,0,0,0,1,17,0,0,13,1711,10.1091,0,0,0,18,2067,0,0,0
6,Carta di Credito,B,34.42,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,24879,104.8924,0,0,0,127,27530,0,1,218,36439,146.2451,0,0,0,115,21793,0,0,186,31085,124.8478,0,0,0,137,26630,0,0,245,43247,172.0617,0,0,0,176,34209,0,0,3080
8,Carta di Credito,M,15.47,3,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,B,23.5,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,21153,117.9433,0,0,0,58,7362,0,0,120,24074,213.6298,0,0,0,131,9582,0,0,119,14586,87.022,0,0,0,148,17869,0,0,116,17454,101.4053,0,0,0,129,9570,1,0,159,13790,87.0746,0,0,0,195,9849,3,1,186,17162,107.0321,0,0,0,145,13190,0,0,164,16503,101.0784,0,0,0,158,16019,4,0,697
8,Carta di Credito,M,25.44,1,5,N,N,106,4828,35.6872,0,0,0,33,1182,6,0,98,5096,36.1303,0,0,0,59,1269,2,0,160,6821,51.4794,0,0,0,44,2025,3,2,110,3850,31.0897,0,0,0,35,890,4,0,74,2179,18.8119,0,0,0,22,349,1,0,75,2866,30.3057,0,0,0,15,474,2,0,113,6303,43.966,0,0,0,33,922,5,1,40,2326,16.0484,0,0,0,16,694,13,0,38,2097,14.6705,0,0,0,14,283,7,0,28
7,Carta di Credito,F,16.98,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,99,0,1,0
8,Carta di Credito,M,44.59,2,5,Y,N,90,7264,53.6377,49,3342,10.451,194,17043,0,1,88,6865,44.2635,0,0,0,267,11715,0,1,139,12102,76.3556,0,0,0,300,11204,0,0,120,7114,48.8424,0,0,0,219,13966,0,0,102,6451,43.4852,0,0,0,205,12529,0,0,109,7773,50.981,0,0,0,157,8663,0,0,70,3725,26.3161,0,0,0,223,9849,0,0,48,2765,19.1244,0,0,0,84,10887,0,1,98,7905,49.3191,0,0,0,100,12862,7,0,381
3,Carta di Credito,M,47.6,3,5,N,N,4,423,2.4712,0,0,0,4,54,0,0,13,720,4.8459,0,0,0,9,138,0,0,10,427,3.1101,0,0,0,13,140,0,0,2,137,0.8733,0,0,0,6,99,0,0,3,173,1.1512,0,0,0,4,44,0,0,0,0,0,0,0,0,5,65,0,0,0,0,0,0,0,0,7,59,0,0,62,3764,24.6138,38,2272,9.6985,27,633,0,0,21,1427,9.1108,1,83,0.314,10,283,0,0,659
8,Carta di Credito,M,18.81,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Bollettino Postale,M,28.13,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Carta di Credito,B,21.7,1,9,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,23918,102.2471,0,0,0,176,10085,0,2,796,111236,530.285,0,0,0,881,57844,0,1,833,102701,439.3659,0,0,0,982,66281,0,1,545,67029,284.0818,0,0,0,311,25411,0,0,738,99806,415.2954,0,0,0,644,55596,0,1,3326
8,Domiciliazione Bancaria,F,18.16,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,579,5.0334,0,0,0,8,84,0,0,35,2072,14.2294,0,0,0,9,873,0,0,127
8,Domiciliazione Bancaria,M,31.77,3,5,N,N,127,5174,30.6987,0,0,0,112,5486,0,0,113,4467,26.7473,0,0,0,137,5750,0,0,141,7189,38.994,0,0,0,220,12190,0,0,130,5793,33.1173,0,0,0,193,8924,0,0,100,4930,26.9802,0,0,0,189,9723,0,2,149,6378,37.0635,0,0,0,194,7037,0,0,91,3073,19.8428,0,0,0,74,1895,0,0,42,1693,10.09,0,0,0,45,2314,0,0,99,4035,26.5893,0,0,0,110,4482,0,1,36
7,Bollettino Postale,M,47.7,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,12470,76.3659,57,3106,13.7822,158,19740,1,0,128,13288,77.0678,88,19228,58.3121,161,12199,4,5,198,24247,138.3108,81,10733,35.6402,327,38955,0,0,10743
8,Carta di Credito,B,31.96,1,7,N,N,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,2,365,2.0762,0,0,0,4,424,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0.4529,0,0,0,2,52,0,0,0
8,Bollettino Postale,F,41.86,3,5,N,N,10,178,3.4768,30,863,4.549,4,173,0,8,3,14,0.502,8,61,0.723,2,133,0,0,7,364,3.5517,7,710,1.915,7,309,0,7,17,984,6.7976,0,0,0,15,168,0,0,37,2555,16.9124,0,0,0,35,1281,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,48,0.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6,Bollettino Postale,M,29.96,1,5,N,N,0,0,0,0,0,0,129,2241,0,0,0,0,0,0,0,0,6,142,0,0,0,0,0,0,0,0,9,295,0,0,0,0,0,0,0,0,10,104,0,0,0,0,0,0,0,0,9,186,0,0,0,0,0,0,0,0,7,158,0,0,0,0,0,0,0,0,21,404,0,0,0,0,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Bollettino Postale,M,20.88,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1043,8.5453,0,0,0,5,184,0,1,61,3498,24.2223,0,0,0,54,2126,0,6,21,1227,8.4549,0,0,0,22,635,0,0,0,0,0,0,0,0,29,2990,0,0,30,2559,16.2116,0,0,0,14,745,0,0,105
8,Carta di Credito,F,16.26,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Domiciliazione Bancaria,B,42.72,3,5,N,N,190,13572,85.3455,0,0,0,148,19198,0,0,181,16446,98.3995,2,52,0.3388,172,25460,0,0,246,20490,124.8875,7,339,1.5845,253,29109,0,0,269,20678,128.3871,6,397,1.6289,226,29858,0,0,243,19235,97.6093,1,36,0.1947,220,26166,0,2,328,26880,125.1246,0,0,0,294,37377,0,0,260,18774,90.6573,0,0,0,283,35786,0,0,88,6214,30.2065,0,0,0,99,10895,0,0,227,18901,87.6784,0,0,0,231,23841,0,0,822
8,Domiciliazione Bancaria,M,27.6,2,5,N,N,21,3913,22.2164,0,0,0,37,4375,0,0,60,5975,36.8079,0,0,0,91,10229,0,0,27,5503,30.9822,0,0,0,26,3022,0,0,24,5603,31.1857,0,0,0,8,1537,0,0,34,5894,33.7102,0,0,0,7,1272,0,0,56,10767,60.8422,0,0,0,18,4246,0,0,66,12630,71.5241,0,0,0,1,110,0,0,67,13586,76.5239,0,0,0,9,3796,0,0,175,35556,200.2412,0,0,0,43,10997,0,0,2143
7,Carta di Credito,B,21.83,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,11189,51.4654,0,0,0,69,5740,0,1,2749
7,Carta di Credito,F,19.8,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,22890,98.2549,0,0,0,145,21581,2,2,117,11806,51.7986,0,0,0,92,11559,6,0,154,19257,80.3917,0,0,0,162,21324,1,0,1906
8,Carta di Credito,M,22.98,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,659,4.926,0,0,0,9,283,0,1,31,2113,13.9257,0,0,0,24,1897,0,0,16,910,6.3142,0,0,0,12,473,0,0,4,170,1.2839,0,0,0,8,189,0,0,9,489,3.435,0,0,0,5,266,0,0,29,2316,14.86,0,0,0,14,1056,0,0,106
8,Domiciliazione Bancaria,B,35.57,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,239,1.4662,0,0,0,1,37,5,0,23,1770,9.0339,0,0,0,14,561,1,0,0
7,Domiciliazione Bancaria,B,52.09,3,5,N,N,414,44316,262.0853,0,0,0,346,17452,3,0,528,55953,268.9604,0,0,0,516,32611,4,0,784,57940,277.577,0,0,0,775,47160,15,0,605,51837,238.5442,0,0,0,556,30696,3,0,636,53512,247.0306,0,0,0,635,36061,3,0,583,42184,203.4649,0,0,0,416,19761,6,1,540,39851,191.1066,0,0,0,390,19472,4,2,111,10997,48.8351,0,0,0,73,4932,2,0,485,36313,173.2945,0,0,0,382,23062,10,1,983
7,Bollettino Postale,M,35.14,1,5,N,N,178,15356,74.4571,1,98,0.3522,269,14497,0,2,220,17833,83.3283,0,0,0,291,15866,0,0,289,22662,106.8694,0,0,0,318,23534,0,1,218,16607,78.9508,0,0,0,296,20984,0,1,323,23952,114.6539,0,0,0,297,17253,0,0,280,18364,90.9114,0,0,0,332,20290,0,1,188,13963,66.8693,0,0,0,347,21863,0,0,144,28039,110.1597,0,0,0,99,15593,0,0,244,16925,82.7178,0,0,0,319,21395,0,0,474
7,Domiciliazione Bancaria,B,43.93,1,5,Y,N,16,1073,6.0859,0,0,0,6,177,0,0,21,2820,12.4859,6,747,2.5177,7,121,0,0,37,2728,14.4701,0,0,0,19,570,0,0,19,2599,9.0034,16,4175,12.1181,16,384,0,0,17,3260,14.5341,3,658,1.9822,15,231,0,0,26,2063,10.5192,0,0,0,4,176,0,0,8,504,2.792,0,0,0,0,0,0,0,26,4420,21.5208,2,120,0.4633,11,834,0,0,14,1079,5.5855,0,0,0,5,65,0,0,0
8,Carta di Credito,M,15.63,1,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,M,21.21,2,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,576,3.467,0,0,0,5,500,4,1,45,2866,17.6334,0,0,0,33,2757,3,4,77,5164,25.0058,0,0,0,40,4428,2,0,79,4587,22.204,0,0,0,40,3687,0,0,52,3045,14.812,0,0,0,57,5975,9,0,157
8,Domiciliazione Bancaria,F,22.45,1,7,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,1.1744,0,0,0,5,28,0,0,0,0,0,0,0,0,43,297,0,0,4,38,0.6079,0,0,0,3,49,0,0,0,0,0,0,0,0,3,45,0,0,5,54,0.7938,0,0,0,27,3865,0,0,0,0,0,0,0,0,1,34,0,0,0
8,Domiciliazione Bancaria,B,24.42,3,5,N,N,0,0,0,0,0,0,0,0,0,0,97,10478,63.7013,0,0,0,165,8766,0,0,189,19228,117.8317,0,0,0,366,14535,0,0,170,16794,103.3921,0,0,0,323,10495,0,0,171,14775,93.2556,0,0,0,408,15459,0,0,175,13174,85.4669,0,0,0,467,17362,0,0,195,17745,110.9473,0,0,0,672,25125,0,1,189,28566,165.873,0,0,0,246,14222,0,0,229,19065,121.2264,0,0,0,248,11633,0,1,818
7,Carta di Credito,M,38.59,2,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,22261,89.9043,0,0,0,101,23601,0,0,106,18233,72.806,0,0,0,86,14575,0,0,209,47589,183.3133,0,0,0,126,22202,0,0,1390
8,Carta di Credito,F,21.01,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0.6037,0,0,0,2,26,1,0,4,173,1.1651,0,0,0,7,124,0,0,9,169,1.068,0,0,0,0,0,1,0,9,186,1.491,0,0,0,1,7,0,0,8,228,1.0133,0,0,0,1,9,0,0,0
7,Domiciliazione Bancaria,B,24.59,3,7,N,Y,0,0,0,0,0,0,0,0,0,0,85,16815,65.9195,0,0,0,91,6697,0,0,292,48731,195.6612,0,0,0,299,39520,1,2,285,40142,165.8555,0,0,0,430,28163,0,0,236,38507,155.2371,0,0,0,318,19184,0,0,233,36053,146.3794,0,0,0,367,24771,0,0,243,37183,151.4582,0,0,0,403,29084,0,0,173,32341,127.6661,0,0,0,196,17850,1,0,314,48816,198.2203,0,0,0,239,21322,0,0,3491
6,Domiciliazione Bancaria,B,35.14,1,3,Y,N,391,32313,150.0968,0,0,0,106,8375,0,0,349,27172,126.5671,0,0,0,106,6935,0,2,249,18249,83.5049,0,0,0,129,6714,0,0,297,22736,106.2238,0,0,0,113,7808,0,3,271,20459,92.8713,0,0,0,107,5487,0,0,331,22024,106.7248,0,0,0,189,15966,0,0,244,16026,76.5327,0,0,0,150,9166,0,1,53,3724,16.3913,0,0,0,66,4273,0,0,214,19745,78.4555,0,0,0,137,11588,0,1,46
7,Domiciliazione Bancaria,B,22.49,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,11478,49.85,0,0,0,45,4002,10,3,130,17458,72.7548,0,0,0,92,7455,4,1,112,12541,54.1882,0,0,0,99,7329,0,1,93,11623,49.1032,0,0,0,96,9406,1,0,9,652,3.1452,0,0,0,5,302,0,0,174,19117,82.7338,0,0,0,90,11388,0,0,2948
